antecedents,antecedents_description,consequents,consequents_description,support,confidence,lift
21915,RED  HARMONICA IN BOX ,21914,BLUE HARMONICA IN BOX ,0.010792599360438556,0.4447058823529412,19.715669396872674
22193,RED DINER WALL CLOCK,22191,IVORY DINER WALL CLOCK,0.008965280950205573,0.4243243243243243,21.664045386494365
22193,RED DINER WALL CLOCK,22192,BLUE DINER WALL CLOCK,0.008508451347647328,0.40270270270270275,26.022618928891994
20969,RED FLORAL FELTCRAFT SHOULDER BAG,20970,PINK FLORAL FELTCRAFT SHOULDER BAG,0.005938784833257195,0.45614035087719296,41.17489600289383
21733,RED HANGING HEART T-LIGHT HOLDER,22470,HEART OF WICKER LARGE,0.007195066240292371,0.20689655172413796,4.916109109624292
21733,RED HANGING HEART T-LIGHT HOLDER,22804,CANDLEHOLDER PINK HANGING HEART,0.006966651439013248,0.2380952380952381,13.898412698412699
21733,RED HANGING HEART T-LIGHT HOLDER,85123A,WHITE HANGING HEART T-LIGHT HOLDER,0.02158519872087711,0.7377049180327868,13.203981099829095
21733,RED HANGING HEART T-LIGHT HOLDER,22469,HEART OF WICKER SMALL,0.006509821836455002,0.187192118226601,3.7766225511339133
22625,RED KITCHEN SCALES,22624,IVORY KITCHEN SCALES,0.009764732754682504,0.48717948717948717,17.84829953867611
20676,RED RETROSPOT BOWL,20675,BLUE POLKADOT BOWL,0.00548195523069895,0.372093023255814,29.618604651162794
21843,RED RETROSPOT CAKE STAND,22423,REGENCY CAKESTAND 3 TIER,0.00553905893101873,0.2694444444444445,3.336995128084238
20724,RED RETROSPOT CHARLOTTE BAG,20726,LUNCH BAG WOODLAND,0.00713796253997259,0.20128824476650561,5.28479721491911
20724,RED RETROSPOT CHARLOTTE BAG,20723,STRAWBERRY CHARLOTTE BAG,0.016046139789858384,0.7388535031847134,37.583570767807586
20724,RED RETROSPOT CHARLOTTE BAG,79321,CHILLI LIGHTS,0.005139333028780265,0.14492753623188404,5.00585998913758
20724,RED RETROSPOT CHARLOTTE BAG,22384,LUNCH BAG PINK POLKADOT,0.00873686614892645,0.4477611940298507,20.880677557743606
20724,RED RETROSPOT CHARLOTTE BAG,22386,JUMBO BAG PINK POLKADOT,0.006395614435815441,0.18035426731078905,3.513196806614614
20724,RED RETROSPOT CHARLOTTE BAG,22382,LUNCH BAG SPACEBOY DESIGN ,0.009593421653723162,0.5124378109452736,22.204470817959347
20724,RED RETROSPOT CHARLOTTE BAG,21931,JUMBO STORAGE BAG SUKI,0.006966651439013248,0.19645732689210949,4.090797513120834
20724,RED RETROSPOT CHARLOTTE BAG,22423,REGENCY CAKESTAND 3 TIER,0.006052992233896756,0.17069243156199676,2.1139786856532443
20724,RED RETROSPOT CHARLOTTE BAG,23298,SPOTTY BUNTING,0.0051964367291000456,0.1465378421900161,2.976996162913645
20724,RED RETROSPOT CHARLOTTE BAG,21212,PACK OF 72 RETROSPOT CAKE CASES,0.008280036546368205,0.3542435424354244,23.41580400276052
20724,RED RETROSPOT CHARLOTTE BAG,85099B,JUMBO BAG RED RETROSPOT,0.011135221562357241,0.319298245614035,19.73977455716586
20724,RED RETROSPOT CHARLOTTE BAG,23204,CHARLOTTE BAG APPLES DESIGN,0.009936043855641846,0.6064516129032258,30.170967741935485
20724,RED RETROSPOT CHARLOTTE BAG,20728,LUNCH BAG CARS BLUE,0.010164458656920968,0.5323383084577114,21.015046616818978
20724,RED RETROSPOT CHARLOTTE BAG,85123A,WHITE HANGING HEART T-LIGHT HOLDER,0.005710370031978072,0.1610305958132045,1.6104898879959093
20724,RED RETROSPOT CHARLOTTE BAG,20719,WOODLAND CHARLOTTE BAG,0.01341936957514847,0.6987951807228915,35.93835467766442
20724,RED RETROSPOT CHARLOTTE BAG,22355,CHARLOTTE BAG SUKI DESIGN,0.015475102786660576,0.7222222222222221,37.583570767807586
20724,RED RETROSPOT CHARLOTTE BAG,22356,CHARLOTTE BAG PINK POLKADOT,0.016274554591137507,0.6624203821656051,36.046472043542806
20724,RED RETROSPOT CHARLOTTE BAG,23206,LUNCH BAG APPLE DESIGN,0.008622658748286889,0.43902439024390244,21.9330828412954
20724,RED RETROSPOT CHARLOTTE BAG,20727,LUNCH BAG  BLACK SKULL.,0.011477843764275925,0.613095238095238,21.79066022544283
20724,RED RETROSPOT CHARLOTTE BAG,85099F,JUMBO BAG STRAWBERRY,0.005253540429419826,0.14814814814814814,4.5276969814491625
20724,RED RETROSPOT CHARLOTTE BAG,23208,LUNCH BAG VINTAGE LEAF DESIGN,0.006395614435815441,0.18035426731078905,6.015931293612453
20724,RED RETROSPOT CHARLOTTE BAG,23207,LUNCH BAG ALPHABET DESIGN,0.005824577432617634,0.16425120772946858,4.90011439481849
20724,RED RETROSPOT CHARLOTTE BAG,47566,PARTY BUNTING,0.007309273640931932,0.20611916264090174,2.8399360945456107
20724,RED RETROSPOT CHARLOTTE BAG,20725,LUNCH BAG RED RETROSPOT,0.011706258565555048,0.5960264900662251,20.19706663184924
20724,RED RETROSPOT CHARLOTTE BAG,22661,CHARLOTTE BAG DOLLY GIRL DESIGN,0.006738236637734125,0.1900161030595813,13.471910918135173
20724,RED RETROSPOT CHARLOTTE BAG,23205,CHARLOTTE BAG VINTAGE ALPHABET ,0.008851073549566012,0.5402298850574712,29.56408045977011
21238,RED RETROSPOT CUP,21239,PINK  POLKADOT CUP,0.006110095934216537,0.45147679324894513,40.54493129936168
21238,RED RETROSPOT CUP,21242,RED RETROSPOT PLATE ,0.005710370031978072,0.4219409282700422,41.983122362869196
21238,RED RETROSPOT CUP,20675,BLUE POLKADOT BOWL,0.005139333028780265,0.379746835443038,30.227848101265824
21238,RED RETROSPOT CUP,21240,BLUE POLKADOT CUP,0.005881681132937414,0.4345991561181435,39.23041454608726
21154,RED RETROSPOT OVEN GLOVE ,47566,PARTY BUNTING,0.005025125628140704,0.33587786259541985,4.6277680013933855
21154,RED RETROSPOT OVEN GLOVE ,21212,PACK OF 72 RETROSPOT CAKE CASES,0.0051964367291000456,0.3473282442748092,7.206649542346515
21155,RED RETROSPOT PEG BAG,21212,PACK OF 72 RETROSPOT CAKE CASES,0.005310644129739607,0.2627118644067796,5.450959916459153
21155,RED RETROSPOT PEG BAG,47566,PARTY BUNTING,0.005424851530379168,0.2683615819209039,3.69752008072295
21155,RED RETROSPOT PEG BAG,20725,LUNCH BAG RED RETROSPOT,0.006681132937414344,0.3305084745762712,5.1356383378701524
21936,RED RETROSPOT PICNIC BAG,21937,STRAWBERRY   PICNIC BAG,0.005025125628140704,0.2699386503067485,25.973437605339452
21936,RED RETROSPOT PICNIC BAG,20725,LUNCH BAG RED RETROSPOT,0.006909547738693468,0.3711656441717792,5.767393753980655
21936,RED RETROSPOT PICNIC BAG,85099B,JUMBO BAG RED RETROSPOT,0.006909547738693468,0.3711656441717792,4.287501821066094
21242,RED RETROSPOT PLATE ,21238,RED RETROSPOT CUP,0.005710370031978072,0.5681818181818182,41.9831223628692
20718,RED RETROSPOT SHOPPER BAG,20717,STRAWBERRY SHOPPER BAG,0.006052992233896756,0.29859154929577464,21.78723004694836
20718,RED RETROSPOT SHOPPER BAG,85099B,JUMBO BAG RED RETROSPOT,0.007651895842850617,0.37746478873239436,4.360266081980007
20718,RED RETROSPOT SHOPPER BAG,20725,LUNCH BAG RED RETROSPOT,0.005424851530379168,0.2676056338028169,4.158216379019458
20718,RED RETROSPOT SHOPPER BAG,21931,JUMBO STORAGE BAG SUKI,0.005253540429419826,0.2591549295774648,5.396339033008993
21535,RED RETROSPOT SMALL MILK JUG,21533,RETROSPOT LARGE MILK JUG,0.0051964367291000456,0.35135135135135137,24.319623971797885
85014B,RED RETROSPOT UMBRELLA,85014A,BLACK/BLUE POLKADOT UMBRELLA,0.005824577432617634,0.45132743362831856,40.120030546696015
21671,RED SPOT CERAMIC DRAWER KNOB,21672,WHITE SPOT RED CERAMIC DRAWER KNOB,0.007994518044769302,0.6527777777777777,52.1123043084487
21671,RED SPOT CERAMIC DRAWER KNOB,21670,BLUE SPOT CERAMIC DRAWER KNOB,0.00867976244860667,0.7787610619469026,52.1123043084487
21671,RED SPOT CERAMIC DRAWER KNOB,21673,WHITE SPOT BLUE CERAMIC DRAWER KNOB,0.006452718136135222,0.5789473684210527,42.62241398384778
21671,RED SPOT CERAMIC DRAWER KNOB,21668,RED STRIPE CERAMIC DRAWER KNOB,0.008222932846048425,0.736,46.54023183488832
21671,RED SPOT CERAMIC DRAWER KNOB,21669,BLUE STRIPE CERAMIC DRAWER KNOB,0.00713796253997259,0.6388888888888888,43.44580152671755
21218,RED SPOTTY BISCUIT TIN,21216,"SET 3 RETROSPOT TEA,COFFEE,SUGAR",0.005653266331658292,0.43231441048034935,28.676855895196507
21668,RED STRIPE CERAMIC DRAWER KNOB,21672,WHITE SPOT RED CERAMIC DRAWER KNOB,0.008108725445408863,0.6527777777777777,41.87342287342287
21668,RED STRIPE CERAMIC DRAWER KNOB,21671,RED SPOT CERAMIC DRAWER KNOB,0.008222932846048425,0.6962962962962962,46.54023183488832
21668,RED STRIPE CERAMIC DRAWER KNOB,21670,BLUE SPOT CERAMIC DRAWER KNOB,0.007708999543170398,0.6527777777777777,40.972919155714855
21668,RED STRIPE CERAMIC DRAWER KNOB,21673,WHITE SPOT BLUE CERAMIC DRAWER KNOB,0.006909547738693468,0.41156462585034015,28.37527451925652
21668,RED STRIPE CERAMIC DRAWER KNOB,21669,BLUE STRIPE CERAMIC DRAWER KNOB,0.00867976244860667,0.6962962962962962,43.839564625850336
84029E,RED WOOLLY HOTTIE WHITE HEART.,22111,SCOTTIE DOG HOT WATER BOTTLE,0.00553905893101873,0.30793650793650795,8.987640211640212
84029E,RED WOOLLY HOTTIE WHITE HEART.,22112,CHOCOLATE HOT WATER BOTTLE,0.006395614435815441,0.35555555555555557,9.506089906700595
84029E,RED WOOLLY HOTTIE WHITE HEART.,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,0.005082229328460484,0.28253968253968254,15.224107448107448
22423,REGENCY CAKESTAND 3 TIER,23170,REGENCY TEA PLATE ROSES ,0.00548195523069895,0.0678925035360679,4.69934198388783
22423,REGENCY CAKESTAND 3 TIER,84991,60 TEATIME FAIRY CAKE CASES,0.005139333028780265,0.06364922206506365,1.9904021014346331
22423,REGENCY CAKESTAND 3 TIER,22384,LUNCH BAG PINK POLKADOT,0.005082229328460484,0.06294200848656295,1.3441956739227932
22423,REGENCY CAKESTAND 3 TIER,22728,ALARM CLOCK BAKELIKE PINK,0.0051964367291000456,0.06435643564356436,2.3726524231370507
22423,REGENCY CAKESTAND 3 TIER,22112,CHOCOLATE HOT WATER BOTTLE,0.005881681132937414,0.07284299858557285,1.9475215133290864
22423,REGENCY CAKESTAND 3 TIER,22457,NATURAL SLATE HEART CHALKBOARD ,0.005596162631338511,0.06930693069306931,1.339628002535353
22423,REGENCY CAKESTAND 3 TIER,20728,LUNCH BAG CARS BLUE,0.00708085883965281,0.0876944837340877,1.7255121338779142
22423,REGENCY CAKESTAND 3 TIER,20724,RED RETROSPOT CHARLOTTE BAG,0.006052992233896756,0.07496463932107497,2.1139786856532443
22423,REGENCY CAKESTAND 3 TIER,23245,SET OF 3 REGENCY CAKE TINS,0.008337140246687986,0.10325318246110327,3.4375850404160464
22423,REGENCY CAKESTAND 3 TIER,22698,PINK REGENCY TEACUP AND SAUCER,0.012505710370031979,0.6718749999999999,25.696696696696694
22423,REGENCY CAKESTAND 3 TIER,22727,ALARM CLOCK BAKELIKE RED ,0.008165829145728644,0.71875,16.561513157894737
22423,REGENCY CAKESTAND 3 TIER,21212,PACK OF 72 RETROSPOT CAKE CASES,0.009022384650525354,0.11173974540311174,2.3184673240512947
22423,REGENCY CAKESTAND 3 TIER,22726,ALARM CLOCK BAKELIKE GREEN,0.007309273640931932,0.6433566433566433,16.25752025752026
22423,REGENCY CAKESTAND 3 TIER,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,0.008451347647327547,0.10466760961810467,1.874170940319273
22423,REGENCY CAKESTAND 3 TIER,21977,PACK OF 60 PINK PAISLEY CAKE CASES,0.005082229328460484,0.06294200848656295,1.880956403782748
22423,REGENCY CAKESTAND 3 TIER,22666,RECIPE BOX PANTRY YELLOW DESIGN,0.007594792142530836,0.09405940594059406,2.202096680256261
22423,REGENCY CAKESTAND 3 TIER,22960,JAM MAKING SET WITH JARS,0.007023755139333029,0.086987270155587,2.0669214042939474
22423,REGENCY CAKESTAND 3 TIER,82482,WOODEN PICTURE FRAME WHITE FINISH,0.005253540429419826,0.06506364922206506,1.3264198197634498
22423,REGENCY CAKESTAND 3 TIER,22961,JAM MAKING SET PRINTED,0.006452718136135222,0.07991513437057993,2.0430274935731325
22423,REGENCY CAKESTAND 3 TIER,21843,RED RETROSPOT CAKE STAND,0.00553905893101873,0.06859971711456861,3.3369951280842374
22423,REGENCY CAKESTAND 3 TIER,22178,VICTORIAN GLASS HANGING T-LIGHT,0.005025125628140704,0.06223479490806224,1.4648598500403038
22423,REGENCY CAKESTAND 3 TIER,84879,ASSORTED COLOUR BIRD ORNAMENT,0.009250799451804476,0.11456859971711457,1.678933320708042
22423,REGENCY CAKESTAND 3 TIER,20725,LUNCH BAG RED RETROSPOT,0.007309273640931932,0.09052333804809053,1.4066057638847926
22423,REGENCY CAKESTAND 3 TIER,85123A,WHITE HANGING HEART T-LIGHT HOLDER,0.01102101416171768,0.13649222065063651,1.3650781085288102
22423,REGENCY CAKESTAND 3 TIER,22697,GREEN REGENCY TEACUP AND SAUCER,0.01507537688442211,0.8113207547169812,24.560208741030657
22423,REGENCY CAKESTAND 3 TIER,22382,LUNCH BAG SPACEBOY DESIGN ,0.006052992233896756,0.07496463932107497,1.5426330949361515
22423,REGENCY CAKESTAND 3 TIER,20723,STRAWBERRY CHARLOTTE BAG,0.005310644129739607,0.06577086280056577,2.3846363340859376
22423,REGENCY CAKESTAND 3 TIER,22699,ROSES REGENCY TEACUP AND SAUCER ,0.016845591594335314,0.7678571428571428,25.696696696696694
22423,REGENCY CAKESTAND 3 TIER,84692,BOX OF 24 COCKTAIL PARASOLS,0.0061671996345363175,0.07637906647807638,3.605256636560845
22423,REGENCY CAKESTAND 3 TIER,22993,SET OF 4 PANTRY JELLY MOULDS,0.00553905893101873,0.06859971711456861,1.6524322504956332
22423,REGENCY CAKESTAND 3 TIER,20727,LUNCH BAG  BLACK SKULL.,0.006681132937414344,0.08274398868458274,1.4666120747413087
22423,REGENCY CAKESTAND 3 TIER,23173,REGENCY TEAPOT ROSES ,0.006738236637734125,0.08345120226308346,5.412583163078213
22423,REGENCY CAKESTAND 3 TIER,79321,CHILLI LIGHTS,0.0051964367291000456,0.06435643564356436,2.222899212998223
22423,REGENCY CAKESTAND 3 TIER,23298,SPOTTY BUNTING,0.006052992233896756,0.07496463932107497,1.5229475217989152
22423,REGENCY CAKESTAND 3 TIER,47566,PARTY BUNTING,0.01261991777067154,0.1562942008486563,2.1534414203474976
22423,REGENCY CAKESTAND 3 TIER,23175,REGENCY MILK JUG PINK ,0.0051964367291000456,0.06435643564356436,5.341279151611844
23175,REGENCY MILK JUG PINK ,23170,REGENCY TEA PLATE ROSES ,0.005310644129739607,0.44075829383886256,30.508139295281268
23175,REGENCY MILK JUG PINK ,23174,REGENCY SUGAR BOWL GREEN,0.00793741434444952,0.7499999999999999,69.71601895734597
23175,REGENCY MILK JUG PINK ,22699,ROSES REGENCY TEACUP AND SAUCER ,0.005082229328460484,0.4218009478672986,10.674245952387475
23175,REGENCY MILK JUG PINK ,22423,REGENCY CAKESTAND 3 TIER,0.0051964367291000456,0.4312796208530806,5.341279151611844
23175,REGENCY MILK JUG PINK ,23173,REGENCY TEAPOT ROSES ,0.007994518044769302,0.7553956834532375,69.71601895734597
23174,REGENCY SUGAR BOWL GREEN,23173,REGENCY TEAPOT ROSES ,0.00713796253997259,0.7553956834532375,67.35384615384615
23174,REGENCY SUGAR BOWL GREEN,23170,REGENCY TEA PLATE ROSES ,0.005253540429419826,0.47179487179487173,32.656410256410254
23174,REGENCY SUGAR BOWL GREEN,22699,ROSES REGENCY TEACUP AND SAUCER ,0.005025125628140704,0.4512820512820513,11.420305320883354
23174,REGENCY SUGAR BOWL GREEN,23175,REGENCY MILK JUG PINK ,0.00793741434444952,0.84,69.71601895734597
23171,REGENCY TEA PLATE GREEN ,22699,ROSES REGENCY TEACUP AND SAUCER ,0.005710370031978072,0.5365853658536586,56.28605865809563
23171,REGENCY TEA PLATE GREEN ,22697,GREEN REGENCY TEACUP AND SAUCER,0.0061671996345363175,0.5167464114832536,14.250808122668877
23171,REGENCY TEA PLATE GREEN ,23172,REGENCY TEA PLATE PINK,0.007823206943809958,0.725609756097561,73.87719795802609
23171,REGENCY TEA PLATE GREEN ,23170,REGENCY TEA PLATE ROSES ,0.009365006852444038,0.88,72.25324180015257
23172,REGENCY TEA PLATE PINK,23171,REGENCY TEA PLATE GREEN ,0.007823206943809958,0.8623188405797102,73.87719795802609
23172,REGENCY TEA PLATE PINK,23170,REGENCY TEA PLATE ROSES ,0.007880310644129739,0.8686131386861314,73.87719795802609
23170,REGENCY TEA PLATE ROSES ,22699,ROSES REGENCY TEACUP AND SAUCER ,0.007480584741891274,0.5365853658536586,60.91130434782608
23170,REGENCY TEA PLATE ROSES ,22697,GREEN REGENCY TEACUP AND SAUCER,0.005824577432617634,0.4031620553359684,11.1183841150291
23170,REGENCY TEA PLATE ROSES ,23174,REGENCY SUGAR BOWL GREEN,0.005253540429419826,0.36363636363636365,32.656410256410254
23170,REGENCY TEA PLATE ROSES ,23173,REGENCY TEAPOT ROSES ,0.005938784833257195,0.41106719367588934,26.661513687600642
23170,REGENCY TEA PLATE ROSES ,23171,REGENCY TEA PLATE GREEN ,0.009365006852444038,0.8623188405797102,72.25324180015257
23170,REGENCY TEA PLATE ROSES ,22423,REGENCY CAKESTAND 3 TIER,0.00548195523069895,0.37944664031620556,4.69934198388783
23170,REGENCY TEA PLATE ROSES ,23172,REGENCY TEA PLATE PINK,0.007880310644129739,0.725609756097561,73.87719795802609
23170,REGENCY TEA PLATE ROSES ,23175,REGENCY MILK JUG PINK ,0.005310644129739607,0.3675889328063241,30.508139295281268
23173,REGENCY TEAPOT ROSES ,23170,REGENCY TEA PLATE ROSES ,0.005938784833257195,0.3851851851851852,26.661513687600642
23173,REGENCY TEAPOT ROSES ,23175,REGENCY MILK JUG PINK ,0.007994518044769302,0.84,69.71601895734597
23173,REGENCY TEAPOT ROSES ,22697,GREEN REGENCY TEACUP AND SAUCER,0.005824577432617634,0.37777777777777777,10.418337707786526
23173,REGENCY TEAPOT ROSES ,22698,PINK REGENCY TEACUP AND SAUCER,0.00548195523069895,0.35555555555555557,12.452977777777779
23173,REGENCY TEAPOT ROSES ,23174,REGENCY SUGAR BOWL GREEN,0.00713796253997259,0.7499999999999999,67.35384615384613
23173,REGENCY TEAPOT ROSES ,22699,ROSES REGENCY TEACUP AND SAUCER ,0.00713796253997259,0.46296296296296297,11.71590665810319
23173,REGENCY TEAPOT ROSES ,22423,REGENCY CAKESTAND 3 TIER,0.006738236637734125,0.437037037037037,5.412583163078213
21156,RETROSPOT CHILDRENS APRON,22367,CHILDRENS APRON SPACEBOY DESIGN,0.005596162631338511,0.4224137931034483,20.322281167108756
21485,RETROSPOT HEART HOT WATER BOTTLE,22112,CHOCOLATE HOT WATER BOTTLE,0.009022384650525354,0.3495575221238938,9.34572721745592
21485,RETROSPOT HEART HOT WATER BOTTLE,22835,HOT WATER BOTTLE I AM SO POORLY,0.006566925536774783,0.25442477876106195,9.037498429338168
21485,RETROSPOT HEART HOT WATER BOTTLE,22113,GREY HEART HOT WATER BOTTLE,0.006452718136135222,0.25,9.6431718061674
21485,RETROSPOT HEART HOT WATER BOTTLE,22111,SCOTTIE DOG HOT WATER BOTTLE,0.009993147555961627,0.38716814159292035,11.300147492625369
21485,RETROSPOT HEART HOT WATER BOTTLE,22114,HOT WATER BOTTLE TEA AND SYMPATHY,0.00553905893101873,0.21460176991150443,7.911802515137401
21533,RETROSPOT LARGE MILK JUG,21535,RED RETROSPOT SMALL MILK JUG,0.0051964367291000456,0.35968379446640314,24.319623971797885
22139,RETROSPOT TEA SET CERAMIC 11 PC ,22138,BAKING SET 9 PIECE RETROSPOT ,0.008793969849246231,0.23728813559322032,6.3055991358246954
22139,RETROSPOT TEA SET CERAMIC 11 PC ,85123A,WHITE HANGING HEART T-LIGHT HOLDER,0.00628140703517588,0.1694915254237288,1.6951088482126437
22992,REVOLVER WOODEN RULER ,22991,GIRAFFE WOODEN RULER,0.005424851530379168,0.41666666666666663,38.40350877192982
21034,REX CASH+CARRY JUMBO SHOPPER,85123A,WHITE HANGING HEART T-LIGHT HOLDER,0.007366377341251713,0.16996047430830039,1.6997988726938644
22037,ROBOT BIRTHDAY CARD,22029,SPACEBOY BIRTHDAY CARD,0.005082229328460484,0.47593582887700536,29.660456353359848
23351,ROLL WRAP 50'S CHRISTMAS,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,0.005139333028780265,0.38626609442060084,7.617445771952209
23351,ROLL WRAP 50'S CHRISTMAS,23354,6 GIFT TAGS 50'S CHRISTMAS ,0.0051964367291000456,0.3905579399141631,33.04082436607162
23351,ROLL WRAP 50'S CHRISTMAS,23349,ROLL WRAP VINTAGE CHRISTMAS,0.005424851530379168,0.407725321888412,34.32733575437438
23351,ROLL WRAP 50'S CHRISTMAS,23352,ROLL WRAP 50'S RED CHRISTMAS ,0.005767473732297853,0.4334763948497854,53.45801849724958
23352,ROLL WRAP 50'S RED CHRISTMAS ,23351,ROLL WRAP 50'S CHRISTMAS,0.005767473732297853,0.7112676056338028,53.45801849724959
23349,ROLL WRAP VINTAGE CHRISTMAS,23351,ROLL WRAP 50'S CHRISTMAS,0.005424851530379168,0.4567307692307692,34.32733575437438
22699,ROSES REGENCY TEACUP AND SAUCER ,23175,REGENCY MILK JUG PINK ,0.005082229328460484,0.12861271676300579,10.674245952387476
22699,ROSES REGENCY TEACUP AND SAUCER ,22697,GREEN REGENCY TEACUP AND SAUCER,0.023983554134307902,0.8113207547169812,25.696696696696698
22699,ROSES REGENCY TEACUP AND SAUCER ,22423,REGENCY CAKESTAND 3 TIER,0.016845591594335314,0.4795539033457249,25.696696696696698
22699,ROSES REGENCY TEACUP AND SAUCER ,23171,REGENCY TEA PLATE GREEN ,0.005710370031978072,0.6717557251908397,56.28605865809563
22699,ROSES REGENCY TEACUP AND SAUCER ,85123A,WHITE HANGING HEART T-LIGHT HOLDER,0.00553905893101873,0.14017341040462428,1.4018942107400232
22699,ROSES REGENCY TEACUP AND SAUCER ,23170,REGENCY TEA PLATE ROSES ,0.007480584741891274,0.88,60.91130434782609
22699,ROSES REGENCY TEACUP AND SAUCER ,23245,SET OF 3 REGENCY CAKE TINS,0.005139333028780265,0.13005780346820808,4.329985274401635
22699,ROSES REGENCY TEACUP AND SAUCER ,23173,REGENCY TEAPOT ROSES ,0.00713796253997259,0.18063583815028902,11.71590665810319
22699,ROSES REGENCY TEACUP AND SAUCER ,23174,REGENCY SUGAR BOWL GREEN,0.005025125628140704,0.12716763005780346,11.420305320883354
22699,ROSES REGENCY TEACUP AND SAUCER ,22698,PINK REGENCY TEACUP AND SAUCER,0.019015532206486982,0.6718749999999999,24.56020874103066
22699,ROSES REGENCY TEACUP AND SAUCER ,47566,PARTY BUNTING,0.005025125628140704,0.12716763005780346,1.752131815556455
22328,ROUND SNACK BOXES SET OF 4 FRUITS ,20728,LUNCH BAG CARS BLUE,0.005025125628140704,0.3003412969283276,5.909636844729071
22328,ROUND SNACK BOXES SET OF 4 FRUITS ,22326,ROUND SNACK BOXES SET OF4 WOODLAND ,0.006738236637734125,0.4027303754266211,23.907167235494875
22327,ROUND SNACK BOXES SET OF 4 SKULLS,20727,LUNCH BAG  BLACK SKULL.,0.005424851530379168,0.5163043478260869,9.15133779264214
22326,ROUND SNACK BOXES SET OF4 WOODLAND ,22328,ROUND SNACK BOXES SET OF 4 FRUITS ,0.006738236637734125,0.39999999999999997,23.907167235494878
21932,SCANDINAVIAN PAISLEY PICNIC BAG,21933,PINK VINTAGE PAISLEY PICNIC BAG,0.008451347647327547,0.5627376425855514,42.4769896420611
85049E,SCANDINAVIAN REDS RIBBONS,85049A,TRADITIONAL CHRISTMAS RIBBONS,0.005253540429419826,0.3445692883895131,26.121633672195472
85049E,SCANDINAVIAN REDS RIBBONS,22077,6 RIBBONS RUSTIC CHARM,0.005824577432617634,0.3820224719101124,11.168576841552403
22111,SCOTTIE DOG HOT WATER BOTTLE,85123A,WHITE HANGING HEART T-LIGHT HOLDER,0.0051964367291000456,0.15166666666666667,1.5168399010089475
22111,SCOTTIE DOG HOT WATER BOTTLE,21479,WHITE SKULL HOT WATER BOTTLE ,0.00628140703517588,0.18333333333333335,8.538652482269505
22111,SCOTTIE DOG HOT WATER BOTTLE,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,0.00553905893101873,0.16166666666666668,3.1881831831831833
22111,SCOTTIE DOG HOT WATER BOTTLE,22114,HOT WATER BOTTLE TEA AND SYMPATHY,0.007708999543170398,0.225,8.295157894736843
22111,SCOTTIE DOG HOT WATER BOTTLE,21485,RETROSPOT HEART HOT WATER BOTTLE,0.009993147555961627,0.2916666666666667,11.300147492625369
22111,SCOTTIE DOG HOT WATER BOTTLE,21481,FAWN BLUE HOT WATER BOTTLE,0.00548195523069895,0.16,9.370969899665551
22111,SCOTTIE DOG HOT WATER BOTTLE,22865,HAND WARMER OWL DESIGN,0.005424851530379168,0.15833333333333333,5.523373173970783
22111,SCOTTIE DOG HOT WATER BOTTLE,23356,LOVE HOT WATER BOTTLE,0.006795340338053906,0.19833333333333333,8.726666666666667
22111,SCOTTIE DOG HOT WATER BOTTLE,22112,CHOCOLATE HOT WATER BOTTLE,0.012048880767473732,0.6845637583892618,18.302413033454584
22111,SCOTTIE DOG HOT WATER BOTTLE,22866,HAND WARMER SCOTTY DOG DESIGN,0.006852444038373686,0.19999999999999998,8.145116279069768
22111,SCOTTIE DOG HOT WATER BOTTLE,84029E,RED WOOLLY HOTTIE WHITE HEART.,0.00553905893101873,0.16166666666666668,8.987640211640212
22111,SCOTTIE DOG HOT WATER BOTTLE,23355,HOT WATER BOTTLE KEEP CALM,0.008622658748286889,0.25166666666666665,6.9844479661912295
22111,SCOTTIE DOG HOT WATER BOTTLE,22113,GREY HEART HOT WATER BOTTLE,0.007423481041571494,0.21666666666666665,8.35741556534508
22111,SCOTTIE DOG HOT WATER BOTTLE,22835,HOT WATER BOTTLE I AM SO POORLY,0.008508451347647328,0.4834123222748815,17.17143324072561
23368,SET 12 COLOUR PENCILS DOLLY GIRL ,23367,SET 12 COLOUR PENCILS SPACEBOY ,0.0053677478300593875,0.6811594202898551,63.11356491066637
23367,SET 12 COLOUR PENCILS SPACEBOY ,23368,SET 12 COLOUR PENCILS DOLLY GIRL ,0.0053677478300593875,0.4973544973544974,63.11356491066637
21216,"SET 3 RETROSPOT TEA,COFFEE,SUGAR",21218,RED SPOTTY BISCUIT TIN,0.005653266331658292,0.37500000000000006,28.67685589519651
23293,SET OF 12 FAIRY CAKE BAKING CASES,23294,SET OF 6 SNACK LOAF BAKING CASES,0.0077661032434901784,0.3965014577259475,30.99791753436068
23293,SET OF 12 FAIRY CAKE BAKING CASES,23295,SET OF 12 MINI LOAF BAKING CASES,0.009022384650525354,0.46064139941690957,28.404056995031407
23293,SET OF 12 FAIRY CAKE BAKING CASES,23296,SET OF 6 TEA TIME BAKING CASES,0.0077661032434901784,0.3965014577259475,28.457104621708165
23295,SET OF 12 MINI LOAF BAKING CASES,23293,SET OF 12 FAIRY CAKE BAKING CASES,0.009022384650525354,0.556338028169014,28.404056995031407
